Source Plate Name,Source Column,Source Row,Destination Plate Name,Destination Column,Destination Row,Transfer Volume
E15L00001484,33,4,1,29,5,5.0
E15L00001483,23,23,1,29,5,5.0
E15L00001492,30,9,1,29,5,5.0
E15L00001465,31,29,1,29,5,5.0
E15L00001503,5,10,1,29,5,5.0
E15L00001475,44,15,1,29,5,5.0
E15L00001483,40,27,1,29,5,5.0
E15L00001506,10,21,1,29,5,5.0
E15L00001481,34,7,1,29,5,5.0
E15L00001492,30,20,1,29,5,5.0
E15L00001476,10,14,1,29,5,5.0
E15L00001486,45,9,1,29,5,5.0
E15L00001484,13,9,1,29,5,5.0
E15L00001504,39,8,1,29,5,5.0
E15L00001505,39,1,1,29,5,5.0
E15L00001508,41,13,1,29,5,5.0
E15L00001496,34,20,1,29,5,5.0
E15L00001470,38,17,1,29,5,5.0
E15L00001506,36,24,1,29,5,5.0
E15L00001486,19,31,1,29,5,5.0
E15L00001481,24,29,1,29,5,5.0
E15L00001489,19,26,1,29,5,5.0
E15L00001505,21,13,1,29,5,5.0
E15L00001493,34,16,1,30,5,5.0
E15L00001466,23,21,1,30,5,5.0
E15L00001479,33,19,1,30,5,5.0
E15L00001487,7,5,1,30,5,5.0
E15L00001487,44,8,1,30,5,5.0
E15L00001490,9,17,1,30,5,5.0
E15L00001482,6,15,1,30,5,5.0
E15L00001489,18,4,1,30,5,5.0
E15L00001510,10,11,1,30,5,5.0
E15L00001486,39,31,1,30,5,5.0
E15L00001488,30,8,1,30,5,5.0
E15L00001488,42,27,1,30,5,5.0
E15L00001508,19,2,1,30,5,5.0
E15L00001483,39,7,1,30,5,5.0
E15L00001477,36,19,1,30,5,5.0
E15L00001501,22,11,1,30,5,5.0
E15L00001471,35,10,1,30,5,5.0
E15L00001477,9,5,1,30,5,5.0
E15L00001492,21,31,1,30,5,5.0
E15L00001506,9,17,1,30,5,5.0
E15L00001475,24,6,1,30,5,5.0
E15L00001464,44,8,1,30,5,5.0
E15L00001501,21,7,1,30,5,5.0
E15L00001473,37,1,1,30,5,5.0
E15L00001510,33,20,1,30,5,5.0
E15L00001490,19,14,1,30,5,5.0
E15L00001491,5,16,1,30,5,5.0
E15L00001479,5,22,1,30,5,5.0
E15L00001503,5,26,1,30,5,5.0
E15L00001476,9,25,1,30,5,5.0
E15L00001471,10,5,1,30,5,5.0
E15L00001473,23,29,1,30,5,5.0
E15L00001499,17,5,1,30,5,5.0
E15L00001497,41,22,1,30,5,5.0
E15L00001474,35,7,1,30,5,5.0
E15L00001498,20,14,1,30,5,5.0
E15L00001473,48,3,1,30,5,5.0
E15L00001487,8,28,1,30,5,5.0
E15L00001472,44,29,1,30,5,5.0
E15L00001472,29,9,1,30,5,5.0
E15L00001510,47,16,1,30,5,5.0
E15L00001491,35,29,1,30,5,5.0
E15L00001495,10,19,1,30,5,5.0
E15L00001467,45,10,1,30,5,5.0
E15L00001470,8,29,1,30,5,5.0
E15L00001498,40,28,1,30,5,5.0
E15L00001493,17,29,1,30,5,5.0
E15L00001479,22,27,1,30,5,5.0
E15L00001486,32,5,1,30,5,5.0
E15L00001509,35,12,1,30,5,5.0
E15L00001492,20,7,1,30,5,5.0
E15L00001481,48,5,1,30,5,5.0
E15L00001466,14,14,1,30,5,5.0
E15L00001471,48,3,1,30,5,5.0
E15L00001467,30,29,1,30,5,5.0
E15L00001503,47,12,1,30,5,5.0
E15L00001473,43,8,1,30,5,5.0
E15L00001493,21,32,1,30,5,5.0
E15L00001472,11,11,1,30,5,5.0
E15L00001502,47,20,1,30,5,5.0
E15L00001466,47,9,1,30,5,5.0
E15L00001474,10,27,1,30,5,5.0
E15L00001483,30,18,1,30,5,5.0
E15L00001465,23,16,1,30,5,5.0
E15L00001466,42,28,1,30,5,5.0
E15L00001482,39,2,1,30,5,5.0
E15L00001468,38,19,1,30,5,5.0
E15L00001476,37,13,1,30,5,5.0
E15L00001486,17,32,1,30,5,5.0
E15L00001495,8,13,1,30,5,5.0
E15L00001473,14,14,1,30,5,5.0
E15L00001500,34,5,1,30,5,5.0
E15L00001495,13,11,1,30,5,5.0
E15L00001473,41,18,1,30,5,5.0
E15L00001495,9,31,1,30,5,5.0
E15L00001481,12,12,1,30,5,5.0
E15L00001484,36,19,1,30,5,5.0
E15L00001491,48,25,1,30,5,5.0
E15L00001489,11,24,1,30,5,5.0
E15L00001482,5,23,1,30,5,5.0
E15L00001503,30,3,1,30,5,5.0
E15L00001509,39,15,1,30,5,5.0
E15L00001488,20,16,1,30,5,5.0
E15L00001481,5,20,1,30,5,5.0
E15L00001496,32,24,1,30,5,5.0
E15L00001500,38,15,1,30,5,5.0
E15L00001468,40,14,1,30,5,5.0
E15L00001472,42,19,1,30,5,5.0
E15L00001470,5,21,1,30,5,5.0
E15L00001467,15,6,1,30,5,5.0
E15L00001505,48,30,1,30,5,5.0
E15L00001504,33,31,1,30,5,5.0
E15L00001505,48,1,1,30,5,5.0
E15L00001507,18,32,1,30,5,5.0
E15L00001465,33,24,1,30,5,5.0
E15L00001488,37,20,1,30,5,5.0
E15L00001473,40,13,1,30,5,5.0
E15L00001505,38,25,1,30,5,5.0
E15L00001491,31,4,1,30,5,5.0
E15L00001504,29,7,1,30,5,5.0
E15L00001468,30,24,1,31,5,5.0
E15L00001492,9,7,1,31,5,5.0
E15L00001495,20,6,1,31,5,5.0
E15L00001488,32,10,1,31,5,5.0
E15L00001487,46,24,1,31,5,5.0
E15L00001502,32,12,1,31,5,5.0
E15L00001487,39,10,1,31,5,5.0
E15L00001492,41,5,1,31,5,5.0
E15L00001510,23,4,1,31,5,5.0
E15L00001489,38,14,1,31,5,5.0
E15L00001496,6,5,1,31,5,5.0
E15L00001496,37,24,1,31,5,5.0
E15L00001475,24,14,1,31,5,5.0
E15L00001493,38,19,1,31,5,5.0
E15L00001489,48,26,1,31,5,5.0
E15L00001475,33,16,1,31,5,5.0
E15L00001479,30,1,1,31,5,5.0
E15L00001488,30,26,1,31,5,5.0
E15L00001495,17,31,1,31,5,5.0
E15L00001510,10,14,1,31,5,5.0
E15L00001480,14,16,1,31,5,5.0
E15L00001469,34,23,1,31,5,5.0
E15L00001478,17,20,1,31,5,5.0
E15L00001468,16,1,1,31,5,5.0
E15L00001481,38,12,1,31,5,5.0
E15L00001498,39,2,1,31,5,5.0
E15L00001488,8,24,1,31,5,5.0
E15L00001482,17,5,1,31,5,5.0
E15L00001503,12,7,1,31,5,5.0
E15L00001502,36,13,1,31,5,5.0
E15L00001465,19,4,1,31,5,5.0
E15L00001473,35,1,1,31,5,5.0
E15L00001508,19,25,1,31,5,5.0
E15L00001471,36,25,1,31,5,5.0
E15L00001477,34,31,1,31,5,5.0
E15L00001495,5,5,1,31,5,5.0
E15L00001479,32,11,1,31,5,5.0
E15L00001499,24,28,1,31,5,5.0
E15L00001467,20,8,1,31,5,5.0
E15L00001473,19,15,1,31,5,5.0
E15L00001469,37,3,1,31,5,5.0
E15L00001500,13,12,1,31,5,5.0
E15L00001464,6,6,1,31,5,5.0
E15L00001469,44,13,1,31,5,5.0
E15L00001470,34,27,1,31,5,5.0
E15L00001468,14,10,1,31,5,5.0
E15L00001469,30,14,1,31,5,5.0
E15L00001487,14,20,1,31,5,5.0
E15L00001465,12,11,1,31,5,5.0
E15L00001474,32,11,1,31,5,5.0
E15L00001492,21,4,1,31,5,5.0
E15L00001482,13,8,1,31,5,5.0
E15L00001467,11,32,1,31,5,5.0
E15L00001471,20,22,1,31,5,5.0
E15L00001507,29,15,1,31,5,5.0
E15L00001496,30,18,1,31,5,5.0
E15L00001483,24,23,1,31,5,5.0
E15L00001484,39,17,1,31,5,5.0
E15L00001493,40,21,1,31,5,5.0
E15L00001471,11,8,1,31,5,5.0
E15L00001471,15,22,1,31,5,5.0
E15L00001479,24,19,1,31,5,5.0
E15L00001484,31,1,1,31,5,5.0
E15L00001467,11,16,1,31,5,5.0
E15L00001466,44,32,1,31,5,5.0
E15L00001485,14,10,1,31,5,5.0
E15L00001471,48,11,1,31,5,5.0
E15L00001478,31,3,1,31,5,5.0
E15L00001495,18,1,1,31,5,5.0
E15L00001499,14,14,1,31,5,5.0
E15L00001494,32,9,1,31,5,5.0
E15L00001507,23,4,1,31,5,5.0
E15L00001472,22,10,1,31,5,5.0
E15L00001487,9,4,1,31,5,5.0
E15L00001467,22,26,1,31,5,5.0
E15L00001488,6,13,1,31,5,5.0
E15L00001470,21,22,1,31,5,5.0
E15L00001466,37,25,1,31,5,5.0
E15L00001500,11,22,1,31,5,5.0
E15L00001508,20,18,1,31,5,5.0
E15L00001489,44,4,1,31,5,5.0
E15L00001494,17,3,1,31,5,5.0
E15L00001492,12,29,1,31,5,5.0
E15L00001506,43,9,1,31,5,5.0
E15L00001507,8,8,1,31,5,5.0
E15L00001508,22,32,1,31,5,5.0
E15L00001482,9,18,1,31,5,5.0
E15L00001474,38,30,1,31,5,5.0
E15L00001483,40,28,1,31,5,5.0
E15L00001467,41,25,1,31,5,5.0
E15L00001506,32,12,1,31,5,5.0
E15L00001470,35,32,1,31,5,5.0
E15L00001482,40,9,1,31,5,5.0
E15L00001507,35,32,1,31,5,5.0
E15L00001494,37,31,1,31,5,5.0
E15L00001488,45,30,1,31,5,5.0
E15L00001482,11,2,1,31,5,5.0
E15L00001480,42,1,1,31,5,5.0
E15L00001506,39,30,1,31,5,5.0
E15L00001506,46,1,1,31,5,5.0
E15L00001469,42,27,1,32,5,5.0
E15L00001493,15,28,1,32,5,5.0
E15L00001498,30,16,1,32,5,5.0
E15L00001489,5,3,1,32,5,5.0
E15L00001497,7,32,1,32,5,5.0
E15L00001497,39,16,1,32,5,5.0
E15L00001488,41,31,1,32,5,5.0
E15L00001501,14,1,1,32,5,5.0
E15L00001466,43,11,1,32,5,5.0
E15L00001466,31,29,1,32,5,5.0
E15L00001498,37,4,1,32,5,5.0
E15L00001501,41,17,1,32,5,5.0
E15L00001492,48,26,1,32,5,5.0
E15L00001472,14,1,1,32,5,5.0
E15L00001503,14,20,1,32,5,5.0
E15L00001476,41,4,1,32,5,5.0
E15L00001469,12,18,1,32,5,5.0
E15L00001488,34,11,1,32,5,5.0
E15L00001496,37,32,1,32,5,5.0
E15L00001471,40,6,1,32,5,5.0
E15L00001504,8,5,1,32,5,5.0
E15L00001478,48,1,1,32,5,5.0
E15L00001483,7,23,1,32,5,5.0
E15L00001475,9,13,1,32,5,5.0
E15L00001476,15,28,1,32,5,5.0
E15L00001482,40,12,1,32,5,5.0
E15L00001510,32,26,1,32,5,5.0
E15L00001499,20,11,1,32,5,5.0
E15L00001509,40,4,1,32,5,5.0
E15L00001485,23,14,1,32,5,5.0
E15L00001468,14,14,1,32,5,5.0
E15L00001496,13,21,1,32,5,5.0
E15L00001477,17,23,1,32,5,5.0
E15L00001495,24,22,1,32,5,5.0
E15L00001480,33,23,1,32,5,5.0
E15L00001502,12,13,1,32,5,5.0
E15L00001481,22,5,1,32,5,5.0
E15L00001501,32,3,1,32,5,5.0
E15L00001486,48,16,1,32,5,5.0
E15L00001473,23,31,1,32,5,5.0
E15L00001498,43,28,1,32,5,5.0
E15L00001479,43,16,1,32,5,5.0
E15L00001481,32,11,1,32,5,5.0
E15L00001470,40,3,1,32,5,5.0
E15L00001472,16,5,1,32,5,5.0
E15L00001470,46,13,1,32,5,5.0
E15L00001491,48,32,1,32,5,5.0
E15L00001510,40,31,1,32,5,5.0
E15L00001497,16,2,1,32,5,5.0
E15L00001483,8,30,1,32,5,5.0
E15L00001493,32,5,1,32,5,5.0
E15L00001489,42,7,1,32,5,5.0
E15L00001469,31,9,1,32,5,5.0
E15L00001474,20,23,1,32,5,5.0
E15L00001510,35,3,1,32,5,5.0
E15L00001467,36,2,1,32,5,5.0
E15L00001494,10,12,1,32,5,5.0
E15L00001502,8,7,1,32,5,5.0
E15L00001465,30,4,1,32,5,5.0
E15L00001476,16,19,1,32,5,5.0
E15L00001476,43,5,1,32,5,5.0
E15L00001500,40,11,1,32,5,5.0
E15L00001494,19,27,1,32,5,5.0
E15L00001467,32,30,1,32,5,5.0
E15L00001490,14,15,1,32,5,5.0
E15L00001497,9,21,1,32,5,5.0
E15L00001494,36,22,1,32,5,5.0
E15L00001490,45,14,1,32,5,5.0
E15L00001506,13,2,1,32,5,5.0
E15L00001474,47,30,1,32,5,5.0
E15L00001498,33,22,1,32,5,5.0
E15L00001491,35,6,1,32,5,5.0
E15L00001475,47,19,1,32,5,5.0
E15L00001487,36,8,1,32,5,5.0
E15L00001509,41,17,1,32,5,5.0
E15L00001490,20,31,1,32,5,5.0
E15L00001477,40,12,1,32,5,5.0
E15L00001486,43,24,1,32,5,5.0
E15L00001508,32,28,1,32,5,5.0
E15L00001474,5,4,1,32,5,5.0
E15L00001469,18,32,1,32,5,5.0
E15L00001485,45,31,1,32,5,5.0
E15L00001497,8,13,1,32,5,5.0
E15L00001501,9,27,1,32,5,5.0
E15L00001500,21,8,1,32,5,5.0
E15L00001485,5,30,1,32,5,5.0
E15L00001500,14,9,1,32,5,5.0
E15L00001484,42,2,1,32,5,5.0
E15L00001500,15,32,1,32,5,5.0
E15L00001481,16,12,1,32,5,5.0
E15L00001480,39,8,1,32,5,5.0
E15L00001500,47,26,1,32,5,5.0
E15L00001500,47,30,1,32,5,5.0
E15L00001465,17,20,1,32,5,5.0
E15L00001480,36,2,1,32,5,5.0
E15L00001472,5,22,1,32,5,5.0
E15L00001484,22,11,1,32,5,5.0
E15L00001481,13,27,1,32,5,5.0
E15L00001480,47,20,1,32,5,5.0
E15L00001503,46,19,1,32,5,5.0
E15L00001490,30,17,1,33,5,5.0
E15L00001503,8,29,1,33,5,5.0
E15L00001503,35,1,1,33,5,5.0
E15L00001490,10,4,1,33,5,5.0
E15L00001498,37,24,1,33,5,5.0
E15L00001474,10,10,1,33,5,5.0
E15L00001493,30,15,1,33,5,5.0
E15L00001503,13,1,1,33,5,5.0
E15L00001491,41,19,1,33,5,5.0
E15L00001468,13,6,1,33,5,5.0
E15L00001502,48,16,1,33,5,5.0
E15L00001502,34,25,1,33,5,5.0
E15L00001487,13,14,1,33,5,5.0
E15L00001484,16,30,1,33,5,5.0
E15L00001503,18,16,1,33,5,5.0
E15L00001476,46,12,1,33,5,5.0
E15L00001472,34,15,1,33,5,5.0
E15L00001489,48,25,1,33,5,5.0
E15L00001497,24,30,1,33,5,5.0
E15L00001478,6,12,1,33,5,5.0
E15L00001478,24,10,1,33,5,5.0
E15L00001484,20,3,1,33,5,5.0
E15L00001478,32,22,1,33,5,5.0
E15L00001477,16,12,1,33,5,5.0
E15L00001489,12,30,1,33,5,5.0
E15L00001491,45,14,1,33,5,5.0
E15L00001497,32,7,1,33,5,5.0
E15L00001499,23,13,1,33,5,5.0
E15L00001496,36,11,1,33,5,5.0
E15L00001485,5,2,1,33,5,5.0
E15L00001507,5,22,1,33,5,5.0
E15L00001468,21,6,1,33,5,5.0
E15L00001497,20,30,1,33,5,5.0
E15L00001468,47,24,1,33,5,5.0
E15L00001481,35,25,1,33,5,5.0
E15L00001477,38,25,1,33,5,5.0
E15L00001484,10,16,1,33,5,5.0
E15L00001500,32,11,1,33,5,5.0
E15L00001474,31,16,1,33,5,5.0
E15L00001477,18,1,1,33,5,5.0
E15L00001499,15,27,1,33,5,5.0
E15L00001501,46,25,1,33,5,5.0
E15L00001502,30,21,1,33,5,5.0
E15L00001470,40,7,1,33,5,5.0
E15L00001472,30,8,1,33,5,5.0
E15L00001485,45,30,1,33,5,5.0
E15L00001503,20,25,1,33,5,5.0
E15L00001474,29,25,1,33,5,5.0
E15L00001474,40,10,1,33,5,5.0
E15L00001501,16,3,1,33,5,5.0
E15L00001493,45,7,1,33,5,5.0
E15L00001499,33,23,1,33,5,5.0
E15L00001476,23,15,1,33,5,5.0
E15L00001486,22,29,1,33,5,5.0
E15L00001492,43,25,1,33,5,5.0
E15L00001476,17,2,1,33,5,5.0
E15L00001510,32,10,1,33,5,5.0
E15L00001467,14,8,1,33,5,5.0
E15L00001473,47,19,1,33,5,5.0
E15L00001485,38,7,1,33,5,5.0
E15L00001479,37,28,1,33,5,5.0
E15L00001476,11,8,1,33,5,5.0
E15L00001507,34,16,1,33,5,5.0
E15L00001468,35,7,1,33,5,5.0
E15L00001503,18,2,1,33,5,5.0
E15L00001472,16,1,1,33,5,5.0
E15L00001505,5,13,1,33,5,5.0
E15L00001493,19,14,1,33,5,5.0
E15L00001508,40,10,1,33,5,5.0
E15L00001480,10,9,1,33,5,5.0
E15L00001498,45,4,1,33,5,5.0
E15L00001471,24,9,1,33,5,5.0
E15L00001486,12,18,1,33,5,5.0
E15L00001490,47,18,1,33,5,5.0
E15L00001501,10,22,1,33,5,5.0
E15L00001485,14,12,1,33,5,5.0
E15L00001495,16,19,1,33,5,5.0
E15L00001487,24,15,1,33,5,5.0
E15L00001509,8,20,1,33,5,5.0
E15L00001481,48,30,1,33,5,5.0
E15L00001488,22,20,1,33,5,5.0
E15L00001468,41,2,1,33,5,5.0
E15L00001486,17,12,1,33,5,5.0
E15L00001481,16,11,1,33,5,5.0
E15L00001493,11,12,1,33,5,5.0
E15L00001485,22,30,1,33,5,5.0
E15L00001464,18,31,1,33,5,5.0
E15L00001487,32,17,1,33,5,5.0
E15L00001509,41,24,1,33,5,5.0
E15L00001506,40,30,1,33,5,5.0
E15L00001493,30,10,1,33,5,5.0
E15L00001465,18,15,1,33,5,5.0
E15L00001476,12,3,1,33,5,5.0
E15L00001504,7,4,1,33,5,5.0
E15L00001472,11,13,1,33,5,5.0
E15L00001478,42,31,1,33,5,5.0
E15L00001485,40,4,1,33,5,5.0
E15L00001505,9,24,1,33,5,5.0
E15L00001492,22,28,1,33,5,5.0
E15L00001504,34,27,1,33,5,5.0
E15L00001494,42,16,1,34,5,5.0
E15L00001505,44,20,1,34,5,5.0
E15L00001498,30,4,1,34,5,5.0
E15L00001491,5,19,1,34,5,5.0
E15L00001500,35,6,1,34,5,5.0
E15L00001499,5,32,1,34,5,5.0
E15L00001495,46,17,1,34,5,5.0
E15L00001510,19,25,1,34,5,5.0
E15L00001471,18,10,1,34,5,5.0
E15L00001468,44,15,1,34,5,5.0
E15L00001475,9,7,1,34,5,5.0
E15L00001470,20,26,1,34,5,5.0
E15L00001491,36,17,1,34,5,5.0
E15L00001484,29,16,1,34,5,5.0
E15L00001466,34,5,1,34,5,5.0
E15L00001488,24,25,1,34,5,5.0
E15L00001473,36,12,1,34,5,5.0
E15L00001490,18,14,1,34,5,5.0
E15L00001500,36,27,1,34,5,5.0
E15L00001487,30,25,1,34,5,5.0
E15L00001483,19,12,1,34,5,5.0
E15L00001501,13,26,1,34,5,5.0
E15L00001498,16,29,1,34,5,5.0
E15L00001494,46,18,1,34,5,5.0
E15L00001474,45,26,1,34,5,5.0
E15L00001493,36,10,1,34,5,5.0
E15L00001510,43,2,1,34,5,5.0
E15L00001466,46,21,1,34,5,5.0
E15L00001478,36,14,1,34,5,5.0
E15L00001488,13,8,1,34,5,5.0
E15L00001507,42,10,1,34,5,5.0
E15L00001477,36,13,1,34,5,5.0
E15L00001470,44,10,1,34,5,5.0
E15L00001470,32,31,1,34,5,5.0
E15L00001483,10,10,1,34,5,5.0
E15L00001477,44,27,1,34,5,5.0
E15L00001485,18,12,1,34,5,5.0
E15L00001480,8,1,1,34,5,5.0
E15L00001475,45,5,1,34,5,5.0
E15L00001483,21,20,1,34,5,5.0
E15L00001499,35,8,1,34,5,5.0
E15L00001485,30,31,1,34,5,5.0
E15L00001499,32,11,1,34,5,5.0
E15L00001473,39,23,1,34,5,5.0
E15L00001473,13,24,1,34,5,5.0
E15L00001496,6,11,1,34,5,5.0
E15L00001482,6,20,1,34,5,5.0
E15L00001496,8,29,1,34,5,5.0
E15L00001507,39,3,1,34,5,5.0
E15L00001478,15,20,1,34,5,5.0
E15L00001500,11,6,1,34,5,5.0
E15L00001467,15,7,1,34,5,5.0
E15L00001476,37,8,1,34,5,5.0
E15L00001486,22,30,1,34,5,5.0
E15L00001496,23,29,1,34,5,5.0
E15L00001482,13,20,1,34,5,5.0
E15L00001470,21,20,1,34,5,5.0
E15L00001475,46,14,1,34,5,5.0
E15L00001509,30,7,1,34,5,5.0
E15L00001467,7,6,1,34,5,5.0
E15L00001468,32,16,1,34,5,5.0
E15L00001476,34,18,1,34,5,5.0
E15L00001503,41,28,1,34,5,5.0
E15L00001471,20,26,1,34,5,5.0
E15L00001474,47,7,1,34,5,5.0
E15L00001465,30,10,1,34,5,5.0
E15L00001506,22,24,1,34,5,5.0
E15L00001498,17,13,1,34,5,5.0
E15L00001466,19,30,1,34,5,5.0
E15L00001480,35,13,1,34,5,5.0
E15L00001500,24,28,1,34,5,5.0
E15L00001480,48,5,1,34,5,5.0
E15L00001487,9,22,1,34,5,5.0
E15L00001500,9,22,1,34,5,5.0
E15L00001471,44,10,1,34,5,5.0
E15L00001468,38,8,1,34,5,5.0
E15L00001500,10,26,1,34,5,5.0
E15L00001489,45,19,1,34,5,5.0
E15L00001496,48,8,1,34,5,5.0
E15L00001509,33,16,1,34,5,5.0
E15L00001497,29,30,1,34,5,5.0
E15L00001493,22,8,1,34,5,5.0
E15L00001504,13,2,1,34,5,5.0
E15L00001477,42,21,1,34,5,5.0
E15L00001469,37,21,1,34,5,5.0
E15L00001507,20,16,1,34,5,5.0
E15L00001466,6,18,1,34,5,5.0
E15L00001501,9,8,1,34,5,5.0
E15L00001469,22,22,1,34,5,5.0
E15L00001465,10,26,1,34,5,5.0
E15L00001493,41,25,1,34,5,5.0
E15L00001492,9,1,1,34,5,5.0
E15L00001508,21,12,1,34,5,5.0
E15L00001505,23,18,1,34,5,5.0
E15L00001477,23,22,1,34,5,5.0
E15L00001488,43,15,1,34,5,5.0
E15L00001498,6,13,1,34,5,5.0
E15L00001477,32,27,1,34,5,5.0
E15L00001506,14,21,1,34,5,5.0
E15L00001504,17,8,1,34,5,5.0
E15L00001501,10,15,1,35,5,5.0
E15L00001501,47,19,1,35,5,5.0
E15L00001503,19,1,1,35,5,5.0
E15L00001491,13,23,1,35,5,5.0
E15L00001501,33,6,1,35,5,5.0
E15L00001506,48,16,1,35,5,5.0
E15L00001500,19,32,1,35,5,5.0
E15L00001473,10,24,1,35,5,5.0
E15L00001496,42,17,1,35,5,5.0
E15L00001474,45,9,1,35,5,5.0
E15L00001498,30,12,1,35,5,5.0
E15L00001470,22,17,1,35,5,5.0
E15L00001509,7,11,1,35,5,5.0
E15L00001496,33,3,1,35,5,5.0
E15L00001466,37,23,1,35,5,5.0
E15L00001510,46,22,1,35,5,5.0
E15L00001475,11,29,1,35,5,5.0
E15L00001502,18,21,1,35,5,5.0
E15L00001502,5,21,1,35,5,5.0
E15L00001502,31,6,1,35,5,5.0
E15L00001476,32,23,1,35,5,5.0
E15L00001510,20,9,1,35,5,5.0
E15L00001488,11,30,1,35,5,5.0
E15L00001498,47,10,1,35,5,5.0
E15L00001487,16,6,1,35,5,5.0
E15L00001503,10,1,1,35,5,5.0
E15L00001478,44,7,1,35,5,5.0
E15L00001476,39,13,1,35,5,5.0
E15L00001483,19,2,1,35,5,5.0
E15L00001483,48,3,1,35,5,5.0
E15L00001492,42,31,1,35,5,5.0
E15L00001494,8,6,1,35,5,5.0
E15L00001475,11,8,1,35,5,5.0
E15L00001481,37,15,1,35,5,5.0
E15L00001484,19,28,1,35,5,5.0
E15L00001489,35,16,1,35,5,5.0
E15L00001485,22,28,1,35,5,5.0
E15L00001508,9,29,1,35,5,5.0
E15L00001482,19,30,1,35,5,5.0
E15L00001484,19,26,1,35,5,5.0
E15L00001501,29,21,1,35,5,5.0
E15L00001476,14,9,1,35,5,5.0
E15L00001491,16,19,1,35,5,5.0
E15L00001479,42,22,1,35,5,5.0
E15L00001474,36,4,1,35,5,5.0
E15L00001496,12,13,1,35,5,5.0
E15L00001493,10,31,1,35,5,5.0
E15L00001509,11,13,1,35,5,5.0
E15L00001501,48,2,1,35,5,5.0
E15L00001488,46,4,1,35,5,5.0
E15L00001501,9,18,1,35,5,5.0
E15L00001479,47,22,1,35,5,5.0
E15L00001476,44,10,1,35,5,5.0
E15L00001490,9,26,1,35,5,5.0
E15L00001474,46,31,1,35,5,5.0
E15L00001497,13,5,1,35,5,5.0
E15L00001472,13,24,1,35,5,5.0
E15L00001471,33,25,1,35,5,5.0
E15L00001509,48,31,1,35,5,5.0
E15L00001477,19,24,1,35,5,5.0
E15L00001471,36,16,1,35,5,5.0
E15L00001505,47,11,1,35,5,5.0
E15L00001483,23,13,1,35,5,5.0
E15L00001472,16,14,1,35,5,5.0
E15L00001495,34,3,1,35,5,5.0
E15L00001474,5,32,1,35,5,5.0
E15L00001508,15,13,1,35,5,5.0
E15L00001467,21,2,1,35,5,5.0
E15L00001467,8,8,1,35,5,5.0
E15L00001493,12,2,1,35,5,5.0
E15L00001508,31,9,1,35,5,5.0
E15L00001487,7,21,1,35,5,5.0
E15L00001471,19,32,1,35,5,5.0
E15L00001509,35,14,1,35,5,5.0
E15L00001493,18,27,1,35,5,5.0
E15L00001488,8,21,1,35,5,5.0
E15L00001505,24,30,1,35,5,5.0
E15L00001494,38,12,1,35,5,5.0
E15L00001483,47,25,1,35,5,5.0
E15L00001464,47,7,1,35,5,5.0
E15L00001502,8,23,1,35,5,5.0
E15L00001467,21,10,1,35,5,5.0
E15L00001507,37,22,1,35,5,5.0
E15L00001471,15,19,1,35,5,5.0
E15L00001471,6,19,1,35,5,5.0
E15L00001499,23,18,1,35,5,5.0
E15L00001496,16,19,1,35,5,5.0
E15L00001502,14,22,1,35,5,5.0
E15L00001504,10,16,1,35,5,5.0
E15L00001466,40,22,1,35,5,5.0
E15L00001500,17,12,1,35,5,5.0
E15L00001493,46,31,1,35,5,5.0
E15L00001510,5,27,1,35,5,5.0
E15L00001505,48,9,1,35,5,5.0
E15L00001500,7,30,1,35,5,5.0
E15L00001501,33,21,1,35,5,5.0
E15L00001470,22,8,1,35,5,5.0
E15L00001480,47,32,1,35,5,5.0
E15L00001504,37,21,1,35,5,5.0
E15L00001504,41,16,1,35,5,5.0
E15L00001502,21,7,1,36,5,5.0
E15L00001500,45,20,1,36,5,5.0
E15L00001464,19,25,1,36,5,5.0
E15L00001491,32,29,1,36,5,5.0
E15L00001510,32,25,1,36,5,5.0
E15L00001498,44,30,1,36,5,5.0
E15L00001478,9,19,1,36,5,5.0
E15L00001473,46,8,1,36,5,5.0
E15L00001497,41,13,1,36,5,5.0
E15L00001480,35,19,1,36,5,5.0
E15L00001507,16,15,1,36,5,5.0
E15L00001470,31,11,1,36,5,5.0
E15L00001487,35,4,1,36,5,5.0
E15L00001507,24,19,1,36,5,5.0
E15L00001473,45,20,1,36,5,5.0
E15L00001466,47,21,1,36,5,5.0
E15L00001476,21,1,1,36,5,5.0
E15L00001508,47,8,1,36,5,5.0
E15L00001502,9,5,1,36,5,5.0
E15L00001510,45,11,1,36,5,5.0
E15L00001464,40,32,1,36,5,5.0
E15L00001475,42,32,1,36,5,5.0
E15L00001497,43,13,1,36,5,5.0
E15L00001468,44,31,1,36,5,5.0
E15L00001494,47,13,1,36,5,5.0
E15L00001469,16,5,1,36,5,5.0
E15L00001484,17,4,1,36,5,5.0
E15L00001477,18,2,1,36,5,5.0
E15L00001474,24,23,1,36,5,5.0
E15L00001485,16,2,1,36,5,5.0
E15L00001464,34,11,1,36,5,5.0
E15L00001496,31,30,1,36,5,5.0
E15L00001477,17,26,1,36,5,5.0
E15L00001465,7,14,1,36,5,5.0
E15L00001494,18,19,1,36,5,5.0
E15L00001495,41,27,1,36,5,5.0
E15L00001486,10,14,1,36,5,5.0
E15L00001499,39,2,1,36,5,5.0
E15L00001496,30,26,1,36,5,5.0
E15L00001487,23,28,1,36,5,5.0
E15L00001494,40,26,1,36,5,5.0
